date,content,user,geo_tag
2016-12-08 07:25:49+00:00,Demonetisation overthrows the reign of fake currency notes significantly after demonetization. #IndiaDefeatsBlackMoney https://t.co/2vx3wrQSmg,"{'username': 'pfclindia', 'id': 750621041433587712, 'displayname': 'Power Finance Corp.', 'description': 'A Maharatna CPSE under Ministry of Power @minofpower incorporated in 1986, the financial backbone of Indian Power Sector. Nodal Agency for IPDS (@Urja_India)', 'rawDescription': 'A Maharatna CPSE under Ministry of Power @minofpower incorporated in 1986, the financial backbone of Indian Power Sector. Nodal Agency for IPDS (@Urja_India)', 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2016, 7, 6, 9, 22, 56, tzinfo=datetime.timezone.utc), 'followersCount': 15412, 'friendsCount': 1726, 'statusesCount': 4714, 'favouritesCount': 3665, 'listedCount': 58, 'mediaCount': 1005, 'location': 'New Delhi, India', 'protected': False, 'linkUrl': 'http://www.pfcindia.com/', 'linkTcourl': 'https://t.co/en0OyBKdhe', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/750647115420839936/wjQ5vTRV_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/750621041433587712/1467797819', 'label': None}",New Delhi
2016-12-08 07:15:13+00:00,India adopts alternate payment options: 300 % increase in the use of Rupay Cards after demonetization #IndiaDefeatsBlackMoney @PiyushGoyal https://t.co/xK2xf0tMPo,"{'username': 'pfclindia', 'id': 750621041433587712, 'displayname': 'Power Finance Corp.', 'description': 'A Maharatna CPSE under Ministry of Power @minofpower incorporated in 1986, the financial backbone of Indian Power Sector. Nodal Agency for IPDS (@Urja_India)', 'rawDescription': 'A Maharatna CPSE under Ministry of Power @minofpower incorporated in 1986, the financial backbone of Indian Power Sector. Nodal Agency for IPDS (@Urja_India)', 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2016, 7, 6, 9, 22, 56, tzinfo=datetime.timezone.utc), 'followersCount': 15412, 'friendsCount': 1726, 'statusesCount': 4714, 'favouritesCount': 3665, 'listedCount': 58, 'mediaCount': 1005, 'location': 'New Delhi, India', 'protected': False, 'linkUrl': 'http://www.pfcindia.com/', 'linkTcourl': 'https://t.co/en0OyBKdhe', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/750647115420839936/wjQ5vTRV_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/750621041433587712/1467797819', 'label': None}",New Delhi
2016-12-08 06:23:09+00:00,@JammuKashmir5 seems like Geelani has no money due to demonetization and looking for cash 😀,"{'username': 'Neil43408526', 'id': 774120377874120706, 'displayname': 'Neil sinha', 'description': 'L Food, Fashion & Lifestyle prof. chef', 'rawDescription': 'L Food, Fashion & Lifestyle prof. chef', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 9, 9, 5, 40, 55, tzinfo=datetime.timezone.utc), 'followersCount': 38, 'friendsCount': 145, 'statusesCount': 1043, 'favouritesCount': 1494, 'listedCount': 1, 'mediaCount': 3, 'location': 'New Delhi, India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/774592447972335616/ILRz3waA_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/774120377874120706/1486144557', 'label': None}",New Delhi
2016-12-08 06:13:43+00:00,@HimanshuVDave1 @sardesairajdeep True and process has been accelerated due 2 demonetization but the cash pain for poor &amp; middle class high,"{'username': 'WadehraRajiv', 'id': 2780586890, 'displayname': 'Rajiv Wadehra', 'description': 'सीता राम चरित अति \nBusiness professional and generalist. Love my country with all its warts and uncertainties. Want a vibrant society. My blog captures my views', 'rawDescription': 'सीता राम चरित अति \nBusiness professional and generalist. Love my country with all its warts and uncertainties. Want a vibrant society. My blog captures my views', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 8, 30, 13, 44, 30, tzinfo=datetime.timezone.utc), 'followersCount': 363, 'friendsCount': 585, 'statusesCount': 19746, 'favouritesCount': 16532, 'listedCount': 10, 'mediaCount': 224, 'location': 'New Delhi, India', 'protected': False, 'linkUrl': 'https://m.facebook.com/Rajiv-Wadehra-unwound-864833763552211/', 'linkTcourl': 'https://t.co/ZovjT2Z3oP', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1494751133171998720/XxZE_fjj_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2780586890/1581158808', 'label': None}",New Delhi
2016-12-08 05:22:27+00:00,"One month of demonetization, still long queues, money at account but no money in pockets #DeMonetisation","{'username': 'rajivkala77', 'id': 145353231, 'displayname': 'Rajiv Kala', 'description': ""Businessman, living in Delhi since birth, I don't hate andhbhakts kyuki bimari se ladna hai bimaar se nahi"", 'rawDescription': ""Businessman, living in Delhi since birth, I don't hate andhbhakts kyuki bimari se ladna hai bimaar se nahi"", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 5, 18, 19, 27, 27, tzinfo=datetime.timezone.utc), 'followersCount': 444, 'friendsCount': 553, 'statusesCount': 9771, 'favouritesCount': 16745, 'listedCount': 4, 'mediaCount': 179, 'location': 'New Delhi, India', 'protected': False, 'linkUrl': 'http://www.multieyeindia.com', 'linkTcourl': 'https://t.co/AgVjhi0dmt', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/682893826550140928/NAX1SoH4_normal.jpg', 'profileBannerUrl': None, 'label': None}",New Delhi
2016-12-08 05:08:38+00:00,30 days of demonetization still no cash in HDFC bank ATM and branch.. foul smell coming from banks..#DeMonetisation #PMModi,"{'username': 'tuhinindianonly', 'id': 4280433554, 'displayname': 'Tuhin', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2015, 11, 18, 16, 15, 26, tzinfo=datetime.timezone.utc), 'followersCount': 85, 'friendsCount': 182, 'statusesCount': 133, 'favouritesCount': 105, 'listedCount': 1, 'mediaCount': 14, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/667014300133801985/cvZhCt_v_normal.jpg', 'profileBannerUrl': None, 'label': None}",New Delhi
2016-12-08 05:00:30+00:00,"Riots In The Valley Has Considerably Reduced
Thanks To The Demonetization Move @arunjaitley
 #IndiaDefeatsBlackMoney
https://t.co/ZBTbBBOvwU","{'username': 'Potterhead_Mee', 'id': 197359055, 'displayname': 'Deepak V', 'description': '|| A Potterhead In Muggle World || High Functioning Sociopath || \n#AshArmy\n#BSC - 0x2845D9aA285D500145593131A960A089cc258624', 'rawDescription': '|| A Potterhead In Muggle World || High Functioning Sociopath || \n#AshArmy\n#BSC - 0x2845D9aA285D500145593131A960A089cc258624', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 10, 1, 8, 43, 34, tzinfo=datetime.timezone.utc), 'followersCount': 3747, 'friendsCount': 4504, 'statusesCount': 172737, 'favouritesCount': 8350, 'listedCount': 71, 'mediaCount': 16104, 'location': ""God's own country"", 'protected': False, 'linkUrl': 'https://www.facebook.com/deepak.vishwanath.5', 'linkTcourl': 'https://t.co/yYkLH2Cvk3', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1485833823984173059/IenqRN-U_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/197359055/1643944785', 'label': None}",New Delhi
2016-12-08 04:57:46+00:00,"The Demonetization move will definitely reduce the fiscal deficit of India. @narendramodi
#IndiaDefeatsBlackMoney 

https://t.co/GN3YyKuqdu","{'username': 'Potterhead_Mee', 'id': 197359055, 'displayname': 'Deepak V', 'description': '|| A Potterhead In Muggle World || High Functioning Sociopath || \n#AshArmy\n#BSC - 0x2845D9aA285D500145593131A960A089cc258624', 'rawDescription': '|| A Potterhead In Muggle World || High Functioning Sociopath || \n#AshArmy\n#BSC - 0x2845D9aA285D500145593131A960A089cc258624', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 10, 1, 8, 43, 34, tzinfo=datetime.timezone.utc), 'followersCount': 3747, 'friendsCount': 4504, 'statusesCount': 172737, 'favouritesCount': 8350, 'listedCount': 71, 'mediaCount': 16104, 'location': ""God's own country"", 'protected': False, 'linkUrl': 'https://www.facebook.com/deepak.vishwanath.5', 'linkTcourl': 'https://t.co/yYkLH2Cvk3', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1485833823984173059/IenqRN-U_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/197359055/1643944785', 'label': None}",New Delhi
2016-12-08 04:19:29+00:00,After Demonetization violence incident in Kashmir is decreased @arunjaitley @Dev_Fadnavis #IndiaDefeatsBlackMoney https://t.co/RY3XfLuWKq,"{'username': 'Potterhead_Mee', 'id': 197359055, 'displayname': 'Deepak V', 'description': '|| A Potterhead In Muggle World || High Functioning Sociopath || \n#AshArmy\n#BSC - 0x2845D9aA285D500145593131A960A089cc258624', 'rawDescription': '|| A Potterhead In Muggle World || High Functioning Sociopath || \n#AshArmy\n#BSC - 0x2845D9aA285D500145593131A960A089cc258624', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 10, 1, 8, 43, 34, tzinfo=datetime.timezone.utc), 'followersCount': 3747, 'friendsCount': 4504, 'statusesCount': 172737, 'favouritesCount': 8350, 'listedCount': 71, 'mediaCount': 16104, 'location': ""God's own country"", 'protected': False, 'linkUrl': 'https://www.facebook.com/deepak.vishwanath.5', 'linkTcourl': 'https://t.co/yYkLH2Cvk3', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1485833823984173059/IenqRN-U_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/197359055/1643944785', 'label': None}",New Delhi
2016-12-08 02:05:50+00:00,@bimal_pr- Demonetization- Parliament - defeating a Nation or a Government? People who elected opposition members should address.,"{'username': 'krishnakumarmb', 'id': 81057143, 'displayname': 'krishnakumarmb', 'description': 'Broadcast professional,  Language of  Vedas, ISOLfoundation.org,  Advisor Plantation Workers Union,  Biogenic Energyfield studies,  Decoding Vedas andYoGa Sutra', 'rawDescription': 'Broadcast professional,  Language of  Vedas, https://t.co/BxHYYF4rcm,  Advisor Plantation Workers Union,  Biogenic Energyfield studies,  Decoding Vedas andYoGa Sutra', 'descriptionUrls': [{'text': 'ISOLfoundation.org', 'url': 'http://ISOLfoundation.org', 'tcourl': 'https://t.co/BxHYYF4rcm', 'indices': (45, 68)}], 'verified': False, 'created': datetime.datetime(2009, 10, 9, 7, 55, 10, tzinfo=datetime.timezone.utc), 'followersCount': 297, 'friendsCount': 302, 'statusesCount': 4396, 'favouritesCount': 1944, 'listedCount': 0, 'mediaCount': 74, 'location': 'New Delhi', 'protected': False, 'linkUrl': 'http://indiansystemofscienceandtechnology.blogspot.in', 'linkTcourl': 'https://t.co/2QrS9D2w5e', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/565875340749201409/oBetzQhq_normal.jpeg', 'profileBannerUrl': None, 'label': None}",New Delhi
2016-12-07 17:52:53+00:00,GOVT's DEMONETIZATION  OPPOSED BY OPPOSITION POL PARTIES WAS EXPECTED. BUT ALMOST ALL TV &amp; NEWS PPS R AGAINST GOVT. THAT'S VERY SAD THING.,"{'username': 'pronabchaky', 'id': 3242409536, 'displayname': 'independent', 'description': 'LOVE INDIA & INDIAN SOLDIERS. MY SALUTE TO ALL SOLDIERS OF ARMY & PARA MILITARY.', 'rawDescription': 'LOVE INDIA & INDIAN SOLDIERS. MY SALUTE TO ALL SOLDIERS OF ARMY & PARA MILITARY.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2015, 6, 11, 15, 8, 21, tzinfo=datetime.timezone.utc), 'followersCount': 27, 'friendsCount': 23, 'statusesCount': 4368, 'favouritesCount': 670, 'listedCount': 5, 'mediaCount': 322, 'location': 'India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/751232975589617664/az1T4IqK_normal.jpg', 'profileBannerUrl': None, 'label': None}",New Delhi
2016-12-07 17:20:42+00:00,"All sections of people are supporting #demonetization but opposition not debating inspite of PM in LS &amp; RS.
Looking at this, time has come","{'username': 'GoranaSA', 'id': 339608629, 'displayname': 'Suresh Gorana', 'description': 'CEO (SCA Institute of Excellence). Technical & Value Engineering Specialist, Troubleshooter in Oil & Gas Industries worldwide. Farmer with advanced technologies', 'rawDescription': 'CEO (SCA Institute of Excellence). Technical & Value Engineering Specialist, Troubleshooter in Oil & Gas Industries worldwide. Farmer with advanced technologies', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 7, 21, 11, 15, 40, tzinfo=datetime.timezone.utc), 'followersCount': 82, 'friendsCount': 11, 'statusesCount': 3409, 'favouritesCount': 3094, 'listedCount': 3, 'mediaCount': 252, 'location': 'Chapariya, Vadodara, New Delhi', 'protected': False, 'linkUrl': 'http://scainstituteofexcellence.com', 'linkTcourl': 'https://t.co/pHLIUhjAvX', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/533541275866120193/l5eHeMSL_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/339608629/1411474029', 'label': None}",New Delhi
2016-12-07 17:07:19+00:00,Demonetization Withdrawn 100℅ Fake currency of 500 &amp; 1000 from the system And  will collect  at least 3 Lakh crore as taxes in near future.,"{'username': 'mukeshindia1', 'id': 2849607219, 'displayname': 'Mukesh Aggarwal', 'description': 'Bonafide Citizen of INDIA.', 'rawDescription': 'Bonafide Citizen of INDIA.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 10, 29, 11, 17, 30, tzinfo=datetime.timezone.utc), 'followersCount': 178, 'friendsCount': 66, 'statusesCount': 1166, 'favouritesCount': 1395, 'listedCount': 0, 'mediaCount': 439, 'location': 'New Delhi, India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1357637649566027780/a6NylS-W_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2849607219/1590579036', 'label': None}",New Delhi
2016-12-07 16:26:24+00:00,"When 1/5th of the people not able to buy even aata for their rotis, our Prime Minister is expecting them to buy data #demonetization","{'username': 'chawlaashwani', 'id': 174239455, 'displayname': 'ashwani chawla', 'description': 'वाहेगुरु जी का खालसा वाहेगुरु जी की फ़तह, मेरा मुझे में कशु नाहीं जो है सब तेरा।मेरी वजह से किसी को कोई दुःख ना हो हमेशा यही कोशिश रही है, ओर रहेगी। 🙏', 'rawDescription': 'वाहेगुरु जी का खालसा वाहेगुरु जी की फ़तह, मेरा मुझे में कशु नाहीं जो है सब तेरा।मेरी वजह से किसी को कोई दुःख ना हो हमेशा यही कोशिश रही है, ओर रहेगी। 🙏', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 8, 3, 12, 58, 39, tzinfo=datetime.timezone.utc), 'followersCount': 666, 'friendsCount': 1173, 'statusesCount': 13263, 'favouritesCount': 9648, 'listedCount': 19, 'mediaCount': 494, 'location': 'noida, punjab', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/814382780272414720/gKt1m5JL_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/174239455/1561629649', 'label': None}",New Delhi
2016-12-07 16:25:53+00:00,"#Demonetization: After long duty standing in queue at #Barakhambha. 
📸 @samarjeet_delhi #CurrencyCrisis https://t.co/7ppHI0Xz3r","{'username': 'achlendra', 'id': 53447494, 'displayname': 'Achlendra Katiyar', 'description': 'Editor Hindi @nationPlus_news । Chairman, #PRCI Vadodara Chapter । Formerly worked with @Live_Hindustan, @Inkhabar, @inextlive। DM for News and collaborations.', 'rawDescription': 'Editor Hindi @nationPlus_news । Chairman, #PRCI Vadodara Chapter । Formerly worked with @Live_Hindustan, @Inkhabar, @inextlive। DM for News and collaborations.', 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2009, 7, 3, 17, 42, 3, tzinfo=datetime.timezone.utc), 'followersCount': 11362, 'friendsCount': 912, 'statusesCount': 52704, 'favouritesCount': 58846, 'listedCount': 104, 'mediaCount': 6451, 'location': 'વડોદરા via कानपुर ', 'protected': False, 'linkUrl': 'http://instagram.com/achlendra_katiyar', 'linkTcourl': 'https://t.co/xR7eYH3GcD', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1502546289804050439/bStXWk3r_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/53447494/1647069970', 'label': None}",New Delhi
