date,content,user,geo_tag
2016-12-31 14:31:59+00:00,"Prime Minister #Naredra #Modi #address to the #nation After 50 days #demonetization in New Delhi, india @htTweets @narendramodi https://t.co/W9NNoe6Etr","{'username': 'ARUNSHARMAJI', 'id': 570570777, 'displayname': 'Arun Sharma', 'description': 'photojournalist @pti_news |previously with @httweets and @AmarUjalaNews | documentary,politics,sport,crime,spot news, Email: arun.sharma@pti.in', 'rawDescription': 'photojournalist @pti_news |previously with @httweets and @AmarUjalaNews | documentary,politics,sport,crime,spot news, Email: arun.sharma@pti.in', 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2012, 5, 4, 3, 11, 13, tzinfo=datetime.timezone.utc), 'followersCount': 2647, 'friendsCount': 1083, 'statusesCount': 2214, 'favouritesCount': 2433, 'listedCount': 14, 'mediaCount': 684, 'location': 'New Delhi', 'protected': False, 'linkUrl': 'https://www.instagram.com/arunsharmaht/?hl=en', 'linkTcourl': 'https://t.co/8QaCWyD6BJ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1062941930231873536/K9fqXGCO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/570570777/1479352413', 'label': None}",New Delhi
2016-12-31 13:37:14+00:00,My cash spends went down 76.0% &amp; card spends went up by 260.0% #demonetization #myyearinreview via Walnut app  https://t.co/9ICWMggQER https://t.co/1iJkISRUEh,"{'username': 'piscean_abhi', 'id': 2326812426, 'displayname': 'Abhishek Upadhyay', 'description': 'Introvert, Foodie and a confused soul in a restless body! Lucknow ✈ Jaipur ✈ Delhi', 'rawDescription': 'Introvert, Foodie and a confused soul in a restless body! Lucknow ✈ Jaipur ✈ Delhi', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 2, 4, 9, 33, 41, tzinfo=datetime.timezone.utc), 'followersCount': 47, 'friendsCount': 237, 'statusesCount': 338, 'favouritesCount': 695, 'listedCount': 2, 'mediaCount': 40, 'location': 'New Delhi, India', 'protected': False, 'linkUrl': 'https://www.goodreads.com/user/show/94789375-abhishek-upadhyay', 'linkTcourl': 'https://t.co/CyEcRWkg4w', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/912304754717376513/CbfcArSZ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2326812426/1553626175', 'label': None}",New Delhi
2016-12-31 07:55:11+00:00,"With the #Transformative2016, many new things came, many desires still remains. Demonetization tops the list of things to make you confuse.","{'username': 'ravinitesh', 'id': 86239111, 'displayname': 'Ravi Nitesh रवि नीतेश \u200fروی نتیش', 'description': 'Petro Engineer |Founder @aaghazedosti   & @missionbhartiym  |Speaker @Tedx| Article @JagranNews @Countercurrents | facebook.com/ravi.nitesh.9 |', 'rawDescription': 'Petro Engineer |Founder @aaghazedosti   & @missionbhartiym  |Speaker @Tedx| Article @JagranNews @Countercurrents | https://t.co/TSP6ciDgn3 |', 'descriptionUrls': [{'text': 'facebook.com/ravi.nitesh.9', 'url': 'http://facebook.com/ravi.nitesh.9', 'tcourl': 'https://t.co/TSP6ciDgn3', 'indices': (115, 138)}], 'verified': False, 'created': datetime.datetime(2009, 10, 30, 4, 23, 50, tzinfo=datetime.timezone.utc), 'followersCount': 2694, 'friendsCount': 1651, 'statusesCount': 26431, 'favouritesCount': 6136, 'listedCount': 42, 'mediaCount': 1764, 'location': 'Basti, Lucknow, New Delhi', 'protected': False, 'linkUrl': 'https://muckrack.com/ravinitesh', 'linkTcourl': 'https://t.co/1A9MAwFEx2', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1496872553452740619/dY3vHeOR_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/86239111/1612023186', 'label': None}",New Delhi
2016-12-31 06:47:31+00:00,@TimesNow country has been benefitted only due to demonetization,"{'username': 'anu196907', 'id': 2895407791, 'displayname': 'ANU AGRAWAL', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 11, 10, 6, 59, 16, tzinfo=datetime.timezone.utc), 'followersCount': 15, 'friendsCount': 40, 'statusesCount': 3646, 'favouritesCount': 1673, 'listedCount': 1, 'mediaCount': 34, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",New Delhi
2016-12-30 15:54:57+00:00,Samajwadi party break up Best way to divert attention from 50 days of demonetization. Just saying! https://t.co/Bb8YdEIjDU,"{'username': 'adityauppal', 'id': 82055549, 'displayname': 'aditya uppal', 'description': 'TV host | Video  creator | emcee', 'rawDescription': 'TV host | Video  creator | emcee', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 10, 13, 9, 41, 54, tzinfo=datetime.timezone.utc), 'followersCount': 437, 'friendsCount': 467, 'statusesCount': 1543, 'favouritesCount': 838, 'listedCount': 5, 'mediaCount': 216, 'location': 'Gurugram , India', 'protected': False, 'linkUrl': 'http://www.adityauppal.com', 'linkTcourl': 'https://t.co/fyU01xCLwE', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1469676256249614338/no9Ty0yr_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/82055549/1569619154', 'label': None}",New Delhi
2017-01-09 16:11:49+00:00,He has lots black money and public must be aware about his role as CM at Delhi https://t.co/ymdGmYm95K,"{'username': 'csatapathy1960', 'id': 3123983119, 'displayname': 'chakradhar satapathy', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2015, 4, 1, 11, 25, 2, tzinfo=datetime.timezone.utc), 'followersCount': 1, 'friendsCount': 45, 'statusesCount': 280, 'favouritesCount': 105, 'listedCount': 0, 'mediaCount': 2, 'location': 'Yes', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1194294960213786624/JX1gqzgP_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3123983119/1644421427', 'label': None}",New Delhi
2017-01-09 14:11:25+00:00,@KiritSomaiya congrats for unearthing black money trail of BSP.,"{'username': 'pronabchaky', 'id': 3242409536, 'displayname': 'independent', 'description': 'LOVE INDIA & INDIAN SOLDIERS. MY SALUTE TO ALL SOLDIERS OF ARMY & PARA MILITARY.', 'rawDescription': 'LOVE INDIA & INDIAN SOLDIERS. MY SALUTE TO ALL SOLDIERS OF ARMY & PARA MILITARY.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2015, 6, 11, 15, 8, 21, tzinfo=datetime.timezone.utc), 'followersCount': 27, 'friendsCount': 23, 'statusesCount': 4368, 'favouritesCount': 670, 'listedCount': 5, 'mediaCount': 322, 'location': 'India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/751232975589617664/az1T4IqK_normal.jpg', 'profileBannerUrl': None, 'label': None}",New Delhi
2017-01-09 13:22:03+00:00,@DrGPradhan @alkeshmshah AAP is trying to take %age on mining and black money if they make govt.though chances remote.,"{'username': 'SOMESHS46115059', 'id': 777411836484300800, 'displayname': 'SOMESH SHARMA', 'description': ""I'm Indian loving ex government  officer. I love my country and proud to be Indian."", 'rawDescription': ""I'm Indian loving ex government  officer. I love my country and proud to be Indian."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 9, 18, 7, 40, tzinfo=datetime.timezone.utc), 'followersCount': 118, 'friendsCount': 240, 'statusesCount': 2569, 'favouritesCount': 2783, 'listedCount': 3, 'mediaCount': 931, 'location': 'वैशाली, गाज़ियाबाद', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/785784870421209088/13ELQm6b_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/777411836484300800/1500797194', 'label': None}",New Delhi
2017-01-09 12:49:18+00:00,#BHIMApp is a fine example of Make inIndia &amp; how tech is being effectively used to end menace of corruption &amp; black money: PM @narendramodi,"{'username': 'vijaymaroo', 'id': 120388220, 'displayname': 'Vijay Maroo', 'description': 'A volunteer with EKAL & Vidya Bharati. Launched neversayretired.in to harness energy of sr citizens for nation building. Also BharatMahan.in', 'rawDescription': 'A volunteer with EKAL & Vidya Bharati. Launched https://t.co/J9zfcPAKyy to harness energy of sr citizens for nation building. Also https://t.co/NA9PKxDhEA', 'descriptionUrls': [{'text': 'neversayretired.in', 'url': 'http://neversayretired.in', 'tcourl': 'https://t.co/J9zfcPAKyy', 'indices': (48, 71)}, {'text': 'BharatMahan.in', 'url': 'http://www.BharatMahan.in', 'tcourl': 'https://t.co/NA9PKxDhEA', 'indices': (131, 154)}], 'verified': False, 'created': datetime.datetime(2010, 3, 6, 8, 34, 31, tzinfo=datetime.timezone.utc), 'followersCount': 2089, 'friendsCount': 1005, 'statusesCount': 38009, 'favouritesCount': 23990, 'listedCount': 40, 'mediaCount': 1111, 'location': 'India', 'protected': False, 'linkUrl': 'http://vijaymaroo.blogspot.com', 'linkTcourl': 'https://t.co/UaNBMboyu3', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1030369171266330624/wNFnOn-c_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/120388220/1534494029', 'label': None}",New Delhi
2017-01-09 12:34:14+00:00,"@PMOIndia sir,i am big follower of you but I am upset to see that many people had convert black money into white ..can we do something ?","{'username': 'RantiDeoSingh', 'id': 406216162, 'displayname': 'Ranti Deo Singh', 'description': 'Marketing Person,who is analysis situation and stand with Truth', 'rawDescription': 'Marketing Person,who is analysis situation and stand with Truth', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 11, 6, 12, 8, 36, tzinfo=datetime.timezone.utc), 'followersCount': 44, 'friendsCount': 334, 'statusesCount': 2652, 'favouritesCount': 1650, 'listedCount': 1, 'mediaCount': 107, 'location': 'Ghaziabad, India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",New Delhi
2017-01-09 07:42:57+00:00,"I have never touched #blackmoney, says #KamalHaasan https://t.co/SelB0ykPRm https://t.co/r6ODyGebQ7","{'username': 'FinancialXpress', 'id': 50279781, 'displayname': 'Financial Express', 'description': '#Business news, analysis, opinion from India | #StockMarket updates @FEMarkets | हिंदी में @fehindi | t.me/TheFinancialEx…', 'rawDescription': '#Business news, analysis, opinion from India | #StockMarket updates @FEMarkets | हिंदी में @fehindi | https://t.co/A09ez2AFBj', 'descriptionUrls': [{'text': 't.me/TheFinancialEx…', 'url': 'http://t.me/TheFinancialExpressOnline', 'tcourl': 'https://t.co/A09ez2AFBj', 'indices': (102, 125)}], 'verified': True, 'created': datetime.datetime(2009, 6, 24, 11, 29, 19, tzinfo=datetime.timezone.utc), 'followersCount': 785835, 'friendsCount': 73, 'statusesCount': 447542, 'favouritesCount': 406, 'listedCount': 2519, 'mediaCount': 180627, 'location': 'India', 'protected': False, 'linkUrl': 'http://www.financialexpress.com', 'linkTcourl': 'https://t.co/ZdL9Ep0STb', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1195554309/FE-for-Facebook_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/50279781/1647944197', 'label': None}",New Delhi
2017-01-09 05:59:33+00:00,"On #DeMonetisation PM @narendramodi says that those opposing it are ""worshippers of black money"".","{'username': 'vijaymaroo', 'id': 120388220, 'displayname': 'Vijay Maroo', 'description': 'A volunteer with EKAL & Vidya Bharati. Launched neversayretired.in to harness energy of sr citizens for nation building. Also BharatMahan.in', 'rawDescription': 'A volunteer with EKAL & Vidya Bharati. Launched https://t.co/J9zfcPAKyy to harness energy of sr citizens for nation building. Also https://t.co/NA9PKxDhEA', 'descriptionUrls': [{'text': 'neversayretired.in', 'url': 'http://neversayretired.in', 'tcourl': 'https://t.co/J9zfcPAKyy', 'indices': (48, 71)}, {'text': 'BharatMahan.in', 'url': 'http://www.BharatMahan.in', 'tcourl': 'https://t.co/NA9PKxDhEA', 'indices': (131, 154)}], 'verified': False, 'created': datetime.datetime(2010, 3, 6, 8, 34, 31, tzinfo=datetime.timezone.utc), 'followersCount': 2089, 'friendsCount': 1005, 'statusesCount': 38009, 'favouritesCount': 23990, 'listedCount': 40, 'mediaCount': 1111, 'location': 'India', 'protected': False, 'linkUrl': 'http://vijaymaroo.blogspot.com', 'linkTcourl': 'https://t.co/UaNBMboyu3', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1030369171266330624/wNFnOn-c_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/120388220/1534494029', 'label': None}",New Delhi
2017-01-09 04:41:45+00:00,"the self proclaimed economists who did nothing to curb black money,now trending #DeMonetisationTragedy. even irony can die hundred times.","{'username': 'gochermahesh', 'id': 2598363900, 'displayname': 'MAHESH', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 7, 1, 18, 32, 56, tzinfo=datetime.timezone.utc), 'followersCount': 718, 'friendsCount': 72, 'statusesCount': 2548, 'favouritesCount': 1854, 'listedCount': 4, 'mediaCount': 171, 'location': 'Kota, India', 'protected': False, 'linkUrl': 'http://mcaf.ee/o8ulm0?gochermahesh', 'linkTcourl': 'https://t.co/eW8VJ6z3Ax', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/966716366937055232/Q7od3m9p_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2598363900/1550322326', 'label': None}",New Delhi
2017-01-09 04:32:53+00:00,@asadowaisi @IndianExpress at least you acknowledging that there is lottery of black money,"{'username': 'mukeshkaushik62', 'id': 2430815210, 'displayname': 'Mukesh Kaushik', 'description': 'India first, religion, region, cast,colour every thing afterwards', 'rawDescription': 'India first, religion, region, cast,colour every thing afterwards', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 4, 6, 18, 4, 39, tzinfo=datetime.timezone.utc), 'followersCount': 1411, 'friendsCount': 3395, 'statusesCount': 63847, 'favouritesCount': 134861, 'listedCount': 4, 'mediaCount': 53, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/452870163583361024/I6ZJJw-U_normal.jpeg', 'profileBannerUrl': None, 'label': None}",New Delhi
2017-01-09 00:49:18+00:00,Fallout of #Demonitisation . @ArvindKejriwal could not convert all his black money like @mamatabanarjee which explains their desperation https://t.co/ZmrXiF9sjb,"{'username': 'narinder_mohan', 'id': 447000917, 'displayname': 'Narinder Mohan', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 12, 26, 11, 35, 12, tzinfo=datetime.timezone.utc), 'followersCount': 1157, 'friendsCount': 211, 'statusesCount': 5516, 'favouritesCount': 5227, 'listedCount': 8, 'mediaCount': 557, 'location': 'Delhi', 'protected': False, 'linkUrl': 'http://artoflivingncr.org', 'linkTcourl': 'http://t.co/pJMOOPo1AI', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/2191882798/NMG_2_normal.JPG', 'profileBannerUrl': None, 'label': None}",New Delhi
2017-01-08 17:58:16+00:00,Misinvoicing is an important way of generating black money ;-) https://t.co/A6wygJLsPr,"{'username': 'Roshanjnu', 'id': 203172604, 'displayname': 'Roshan Kishore', 'description': ""Data & Political Economy Editor @htTweets    Tweets are personal & don't represent employer. RTs not endorsements."", 'rawDescription': ""Data & Political Economy Editor @htTweets    Tweets are personal & don't represent employer. RTs not endorsements."", 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2010, 10, 15, 17, 56, 28, tzinfo=datetime.timezone.utc), 'followersCount': 15443, 'friendsCount': 3341, 'statusesCount': 19288, 'favouritesCount': 4870, 'listedCount': 145, 'mediaCount': 1356, 'location': 'New Delhi', 'protected': False, 'linkUrl': 'https://www.hindustantimes.com/author/roshan-kishore-101608310424021', 'linkTcourl': 'https://t.co/5N6YJXvhw0', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1078559838043435008/7mVpZ_9L_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/203172604/1546001283', 'label': None}",New Delhi
2017-01-08 17:57:21+00:00,@PMOIndia @arunjaitley @jayantsinha @RBI @NITIAayog @AmitShah @aajtak @ndtv Pol parties why accept Rs20000 benami donations&amp;more black money,"{'username': 'skashamahajan', 'id': 2368453885, 'displayname': 'S K Mahajan', 'description': 'Studied in St Vincents High School and Fergusson College, Pune.Joined NDA and served in army for over 30 years.Now in the evening of life.Truly appreciate Namo.', 'rawDescription': 'Studied in St Vincents High School and Fergusson College, Pune.Joined NDA and served in army for over 30 years.Now in the evening of life.Truly appreciate Namo.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 3, 2, 6, 47, 17, tzinfo=datetime.timezone.utc), 'followersCount': 296, 'friendsCount': 257, 'statusesCount': 81005, 'favouritesCount': 59835, 'listedCount': 8, 'mediaCount': 922, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/853513794970042368/CFeYdhPs_normal.jpg', 'profileBannerUrl': None, 'label': None}",New Delhi
2017-01-08 17:11:23+00:00,"@PMOIndia accounted money and unaccounted money only two issues, shall namo govt declare the name of chapter in which black money is defined","{'username': 'irlro_locopilot', 'id': 336485889, 'displayname': 'IRLRO', 'description': 'IRLRO as Non-political Trade Union front of Train Drivers, working hard to protect loco runningmen from reprerssive and in-human policies of Raiwlay Board.', 'rawDescription': 'IRLRO as Non-political Trade Union front of Train Drivers, working hard to protect loco runningmen from reprerssive and in-human policies of Raiwlay Board.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 7, 16, 11, 19, 3, tzinfo=datetime.timezone.utc), 'followersCount': 416, 'friendsCount': 336, 'statusesCount': 571, 'favouritesCount': 76, 'listedCount': 2, 'mediaCount': 33, 'location': 'Ghaziabad-India', 'protected': False, 'linkUrl': 'http://www.irlro.blogspot.com', 'linkTcourl': 'https://t.co/0kzbbuZ74t', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1445259936/IRLRO_Logo_normal.png', 'profileBannerUrl': None, 'label': None}",New Delhi
2017-01-08 15:39:40+00:00,He has lost lots of black money and Govt must support him https://t.co/Wpltic2GT3,"{'username': 'csatapathy1960', 'id': 3123983119, 'displayname': 'chakradhar satapathy', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2015, 4, 1, 11, 25, 2, tzinfo=datetime.timezone.utc), 'followersCount': 1, 'friendsCount': 45, 'statusesCount': 280, 'favouritesCount': 105, 'listedCount': 0, 'mediaCount': 2, 'location': 'Yes', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1194294960213786624/JX1gqzgP_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3123983119/1644421427', 'label': None}",New Delhi
2017-01-08 15:23:12+00:00,"91.6% says that demonetisation has created problems for them, and not for the real black money holders.
#DelhiRejectsNoteBan https://t.co/ayqg3MvOgz","{'username': 'AbrarAbuzar', 'id': 2933876930, 'displayname': 'Abuzar Abrar ابوذر ابرار', 'description': 'Development Executive | Politics Enthusiast', 'rawDescription': 'Development Executive | Politics Enthusiast', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 12, 17, 19, 7, 27, tzinfo=datetime.timezone.utc), 'followersCount': 557, 'friendsCount': 1807, 'statusesCount': 6820, 'favouritesCount': 475036, 'listedCount': 0, 'mediaCount': 26, 'location': 'Union of India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1459774452007276548/t5kEoV5y_normal.jpg', 'profileBannerUrl': None, 'label': None}",New Delhi
2017-01-08 14:55:40+00:00,@VikasAgarwalll so then what is this 4800 CR they are calling black money ?,"{'username': 'reenaabbasi', 'id': 91057292, 'displayname': 'Reena Abbasi', 'description': 'Inclusive education, dog mom, Pranic healer, low carb & yoga enthusiast and a fitness inspirer who loves dancing ! ❤', 'rawDescription': 'Inclusive education, dog mom, Pranic healer, low carb & yoga enthusiast and a fitness inspirer who loves dancing ! ❤', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 11, 19, 7, 30, 56, tzinfo=datetime.timezone.utc), 'followersCount': 2325, 'friendsCount': 2239, 'statusesCount': 42720, 'favouritesCount': 21595, 'listedCount': 41, 'mediaCount': 1582, 'location': 'Gurgaon, India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1385626294218416129/x2d0ukJt_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/91057292/1379222396', 'label': None}",New Delhi
2017-01-08 10:06:07+00:00,@arunjaitley in Amritsar: No govt had the guts to cross LoC for country's security or make such a huge attack on black money &amp; corrution,"{'username': 'DynamiteNews_', 'id': 3303023034, 'displayname': 'Dynamite News', 'description': 'Credible and Fastest News Portal of India | Single Window Destination for Real Time Updated and Breaking News', 'rawDescription': 'Credible and Fastest News Portal of India | Single Window Destination for Real Time Updated and Breaking News', 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2015, 8, 1, 5, 56, 52, tzinfo=datetime.timezone.utc), 'followersCount': 16586, 'friendsCount': 65, 'statusesCount': 147941, 'favouritesCount': 10555, 'listedCount': 0, 'mediaCount': 60746, 'location': 'New Delhi, India', 'protected': False, 'linkUrl': 'https://www.dynamitenews.com/', 'linkTcourl': 'https://t.co/eIViVjVfJw', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1411731374457819136/CNlNL9pu_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3303023034/1542293767', 'label': None}",New Delhi
2017-01-08 09:45:57+00:00,"#NoteBandiplank Black money was the exclusive benefit of joining politics, no wonders the opposition is crying hoarse. We need clean govt","{'username': 'CmdeJetly', 'id': 2993637902, 'displayname': 'SUNIL JETLY', 'description': 'Strategic leadership, A true and proud  Indian', 'rawDescription': 'Strategic leadership, A true and proud  Indian', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2015, 1, 23, 17, 9, 44, tzinfo=datetime.timezone.utc), 'followersCount': 669, 'friendsCount': 7, 'statusesCount': 11030, 'favouritesCount': 1932, 'listedCount': 2, 'mediaCount': 920, 'location': 'New Delhi, India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/806737837865324544/0xkZt5ey_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2993637902/1546893448', 'label': None}",New Delhi
2017-01-08 09:36:38+00:00,#NoteBandiplank Opposition believes in disruption since they have lost both the black money and public sympathy.We need clean governance,"{'username': 'CmdeJetly', 'id': 2993637902, 'displayname': 'SUNIL JETLY', 'description': 'Strategic leadership, A true and proud  Indian', 'rawDescription': 'Strategic leadership, A true and proud  Indian', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2015, 1, 23, 17, 9, 44, tzinfo=datetime.timezone.utc), 'followersCount': 669, 'friendsCount': 7, 'statusesCount': 11030, 'favouritesCount': 1932, 'listedCount': 2, 'mediaCount': 920, 'location': 'New Delhi, India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/806737837865324544/0xkZt5ey_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2993637902/1546893448', 'label': None}",New Delhi
2017-01-08 07:05:38+00:00,"@kejriwal Delhi sambhala nahi  jata, Chala, Punjab, Goa? Lost all your Black Money now, you may squire some there?","{'username': 'SatyaSud', 'id': 4753195260, 'displayname': 'Satya Prakash Sud', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 1, 13, 13, 23, 4, tzinfo=datetime.timezone.utc), 'followersCount': 49, 'friendsCount': 69, 'statusesCount': 3760, 'favouritesCount': 1801, 'listedCount': 3, 'mediaCount': 171, 'location': 'New Delhi, Delhi', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/687267558508990464/NhNl8O_M_normal.jpg', 'profileBannerUrl': None, 'label': None}",New Delhi
2017-01-08 06:58:02+00:00,"FM @arunjaitley: NDA Government has entered into agreements with the US, Switzerland, Mauritius, Cyprus &amp; Singapore to curb black money","{'username': 'DynamiteNews_', 'id': 3303023034, 'displayname': 'Dynamite News', 'description': 'Credible and Fastest News Portal of India | Single Window Destination for Real Time Updated and Breaking News', 'rawDescription': 'Credible and Fastest News Portal of India | Single Window Destination for Real Time Updated and Breaking News', 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2015, 8, 1, 5, 56, 52, tzinfo=datetime.timezone.utc), 'followersCount': 16586, 'friendsCount': 65, 'statusesCount': 147941, 'favouritesCount': 10555, 'listedCount': 0, 'mediaCount': 60746, 'location': 'New Delhi, India', 'protected': False, 'linkUrl': 'https://www.dynamitenews.com/', 'linkTcourl': 'https://t.co/eIViVjVfJw', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1411731374457819136/CNlNL9pu_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3303023034/1542293767', 'label': None}",New Delhi
2017-01-08 06:03:45+00:00,PM @narendramodi on #DeMonetisation:I thank overseas Indian community for their support in fight against black money &amp; corruption. @PMOIndia,"{'username': 'DynamiteNews_', 'id': 3303023034, 'displayname': 'Dynamite News', 'description': 'Credible and Fastest News Portal of India | Single Window Destination for Real Time Updated and Breaking News', 'rawDescription': 'Credible and Fastest News Portal of India | Single Window Destination for Real Time Updated and Breaking News', 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2015, 8, 1, 5, 56, 52, tzinfo=datetime.timezone.utc), 'followersCount': 16586, 'friendsCount': 65, 'statusesCount': 147941, 'favouritesCount': 10555, 'listedCount': 0, 'mediaCount': 60746, 'location': 'New Delhi, India', 'protected': False, 'linkUrl': 'https://www.dynamitenews.com/', 'linkTcourl': 'https://t.co/eIViVjVfJw', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1411731374457819136/CNlNL9pu_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3303023034/1542293767', 'label': None}",New Delhi
2017-01-08 02:36:52+00:00,#DeMonetisation is turning out to be a strike on black money of political opponents saving own..not serious in preventing it's regeneration?,"{'username': 'ashokkmrsingh', 'id': 50585550, 'displayname': 'Col Ashok; Veteran', 'description': 'Spiritually Conscious. Apolitically Political. Collective Wisdom, Social Harmony, Humanity and Peace. Krishna: Let Karmas be guided by Knowledge & Science', 'rawDescription': 'Spiritually Conscious. Apolitically Political. Collective Wisdom, Social Harmony, Humanity and Peace. Krishna: Let Karmas be guided by Knowledge & Science', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 6, 25, 7, 54, 50, tzinfo=datetime.timezone.utc), 'followersCount': 16154, 'friendsCount': 4230, 'statusesCount': 224376, 'favouritesCount': 9866, 'listedCount': 228, 'mediaCount': 2624, 'location': 'Visiting Earth ', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1313448937009737728/MmRzNmOm_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/50585550/1629374508', 'label': None}",New Delhi
